gene_id	pathway_id	pathway_name
HORVU.MOREX.r3.5HG0512680	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0512750	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0512820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0512860	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0513630	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0513770	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0513800	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0514150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0515520	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517140	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517180	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517190	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517860	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0517920	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0518200	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0518210	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0519350	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520080	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520120	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520850	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0520990	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0521010	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0521020	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0521610	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0523270	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0523860	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0523900	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0523910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0524050	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0524170	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0524710	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0525240	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0526410	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0526460	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0526510	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0526970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0527060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0527630	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0527720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0527870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0529500	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0530420	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0530490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0530740	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531040	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531280	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531310	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531340	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0531690	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0532040	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0532220	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0532650	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0532760	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0532850	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0533360	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0533800	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0534720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0534730	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0535240	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0535880	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0535950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0535960	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0536960	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0536970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0537390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0537440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.5HG0537810	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0538650	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0538660	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0538670	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0538720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0538930	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0539050	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0539130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0539420	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0539430	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0539440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0540530	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0540870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0541040	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0541590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0541910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542290	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542320	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542410	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542460	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542550	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0542970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0543140	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0543150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0543250	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0544340	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0545240	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0545380	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0545390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0545810	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0546030	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0546870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0546920	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0547090	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0547110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0547130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0547220	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0548330	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0548400	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0548410	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0548710	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0549970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0549980	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0550050	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0550060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0550560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0550810	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0550890	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0551960	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0552120	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0555110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0555240	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0555950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0557700	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0558220	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0559130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560050	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560100	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0560980	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561170	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561180	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561250	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561260	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561570	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561600	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0561620	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0563800	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0563980	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0564570	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0564580	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0565330	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0565350	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0566540	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0566570	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0568390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0569550	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0569870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0570440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0570800	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0570850	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0570990	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0571330	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0572110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0572280	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0573430	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0573510	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0573950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0574360	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0574410	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0574950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0575140	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0575920	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0576010	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0577010	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0578910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0578940	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0579560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0579590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0579960	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0580210	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0580660	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0582110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0584740	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0585240	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0587400	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0587440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0589860	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0589870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0590590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0590610	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0590820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0591020	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0591210	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0592200	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0592350	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0593300	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0594730	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0595000	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0595930	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596100	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596480	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596690	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0596780	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0598150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0598520	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0599010	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0599320	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0599470	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0599730	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0600090	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0600660	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0602140	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0602150	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0602230	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0602950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0603230	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0604180	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0604320	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0604810	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0605820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0606290	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0606710	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0607110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0608490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0608990	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0610010	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0610830	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0611640	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0613370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0613820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0614070	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0614080	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0615440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0615510	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0617880	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0617920	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0618820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0619140	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0619370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0619630	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0620170	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0620200	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0620210	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0622060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0622200	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0622230	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0622800	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0623120	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0623130	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0623180	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0624460	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0624570	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627120	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627300	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627340	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627600	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627610	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627750	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0627900	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0628480	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0628760	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0628960	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0629330	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0629440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0629480	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0629490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0629550	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0630070	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0630250	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0630560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0630590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0631280	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0631870	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0632060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0632070	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0632470	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0632520	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0632750	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0633560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0633720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0633900	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0634180	GO:0004672	protein kinase activity
HORVU.MOREX.r3.6HG0634220	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0634370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0634830	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635480	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635490	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635600	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635610	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635930	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0635950	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0636000	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0636440	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0636560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0636600	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0637050	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0638110	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0639560	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0639820	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0640060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0640390	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0640590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0640720	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0641060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0641280	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0642030	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0642320	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0642600	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0642750	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0642910	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0644570	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0646060	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0647370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0648000	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0648220	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0648470	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0648480	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649340	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649350	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649370	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649380	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649420	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0649470	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0650300	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0650610	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0652970	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0653590	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0654690	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0655040	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0655680	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0655710	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0655750	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0655790	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0656030	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0656210	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0656410	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0656900	GO:0004672	protein kinase activity
HORVU.MOREX.r3.7HG0657520	GO:0004672	protein kinase activity
