gene_id	gene_name	description
HORVU.MOREX.r3.1HG0078150	NA	NA
HORVU.MOREX.r3.5HG0495890	NA	NA
HORVU.MOREX.r3.2HG0140130	NA	NA
HORVU.MOREX.r3.2HG0183930	NA	NA
HORVU.MOREX.r3.5HG0512980	NA	NA
HORVU.MOREX.r3.1HG0021120	NA	NA
HORVU.MOREX.r3.7HG0676500	NA	NA
HORVU.MOREX.r3.4HG0353780	NA	NA
HORVU.MOREX.r3.2HG0204480	NA	NA
HORVU.MOREX.r3.7HG0657550	NA	NA
HORVU.MOREX.r3.3HG0324080	NA	NA
HORVU.MOREX.r3.3HG0285730	NA	NA
HORVU.MOREX.r3.3HG0232500	NA	NA
HORVU.MOREX.r3.3HG0245620	NA	NA
HORVU.MOREX.r3.2HG0109140	NA	NA
HORVU.MOREX.r3.3HG0322380	NA	NA
HORVU.MOREX.r3.7HG0665180	NA	NA
HORVU.MOREX.r3.3HG0330810	NA	NA
HORVU.MOREX.r3.4HG0352050	NA	NA
HORVU.MOREX.r3.1HG0057030	NA	NA
HORVU.MOREX.r3.3HG0314470	NA	NA
HORVU.MOREX.r3.3HG0291760	NA	NA
HORVU.MOREX.r3.1HG0014530	NA	NA
HORVU.MOREX.r3.6HG0538880	NA	NA
HORVU.MOREX.r3.3HG0305220	NA	NA
HORVU.MOREX.r3.7HG0681940	NA	NA
HORVU.MOREX.r3.3HG0330030	NA	NA
HORVU.MOREX.r3.7HG0682550	NA	NA
HORVU.MOREX.r3.7HG0696220	NA	NA
HORVU.MOREX.r3.2HG0157640	NA	NA
HORVU.MOREX.r3.4HG0380480	NA	NA
HORVU.MOREX.r3.5HG0419700	NA	NA
HORVU.MOREX.r3.3HG0308020	NA	NA
HORVU.MOREX.r3.2HG0203330	NA	NA
HORVU.MOREX.r3.1HG0040190	NA	NA
HORVU.MOREX.r3.4HG0408090	NA	NA
HORVU.MOREX.r3.3HG0222090	NA	NA
HORVU.MOREX.r3.4HG0405490	NA	NA
HORVU.MOREX.r3.3HG0327390	NA	NA
HORVU.MOREX.r3.6HG0572440	NA	NA
HORVU.MOREX.r3.5HG0446000	NA	NA
HORVU.MOREX.r3.UnG0779630	ndhD	NADH dehydrogenase subunit 4 [Source:NCBI gene (formerly Entrezgene);Acc:4525167]
HORVU.MOREX.r3.2HG0192430	NA	NA
HORVU.MOREX.r3.2HG0158310	NA	NA
HORVU.MOREX.r3.7HG0729670	NA	NA
HORVU.MOREX.r3.3HG0245390	NA	NA
HORVU.MOREX.r3.5HG0476640	NA	NA
HORVU.MOREX.r3.2HG0142190	NA	NA
HORVU.MOREX.r3.7HG0651010	NA	NA
HORVU.MOREX.r3.7HG0744450	NA	NA
HORVU.MOREX.r3.2HG0107960	NA	NA
HORVU.MOREX.r3.1HG0079160	NA	NA
HORVU.MOREX.r3.5HG0507620	NA	NA
HORVU.MOREX.r3.7HG0659270	NA	NA
HORVU.MOREX.r3.1HG0087450	NA	NA
HORVU.MOREX.r3.3HG0305410	NA	NA
HORVU.MOREX.r3.2HG0099780	NA	NA
HORVU.MOREX.r3.7HG0743500	NA	NA
HORVU.MOREX.r3.1HG0003200	NA	NA
HORVU.MOREX.r3.4HG0398790	NA	NA
HORVU.MOREX.r3.6HG0584860	NA	NA
HORVU.MOREX.r3.6HG0549530	NA	NA
HORVU.MOREX.r3.2HG0107340	NA	NA
HORVU.MOREX.r3.7HG0671800	NA	NA
HORVU.MOREX.r3.2HG0172200	NA	NA
HORVU.MOREX.r3.3HG0275490	NA	NA
HORVU.MOREX.r3.5HG0530630	NA	NA
HORVU.MOREX.r3.5HG0509850	NA	NA
HORVU.MOREX.r3.2HG0208460	NA	NA
HORVU.MOREX.r3.2HG0189040	NA	NA
HORVU.MOREX.r3.4HG0399680	NA	NA
HORVU.MOREX.r3.5HG0488920	NA	NA
HORVU.MOREX.r3.2HG0184370	NA	NA
HORVU.MOREX.r3.5HG0494000	NA	NA
HORVU.MOREX.r3.7HG0741860	NA	NA
HORVU.MOREX.r3.2HG0160700	NA	NA
HORVU.MOREX.r3.6HG0616570	NA	NA
HORVU.MOREX.r3.5HG0425640	NA	NA
HORVU.MOREX.r3.3HG0232360	NA	NA
HORVU.MOREX.r3.5HG0536890	NA	NA
HORVU.MOREX.r3.6HG0630670	NA	NA
HORVU.MOREX.r3.2HG0159890	NA	NA
HORVU.MOREX.r3.2HG0184570	leg-2	NA
HORVU.MOREX.r3.3HG0290220	NA	NA
HORVU.MOREX.r3.2HG0135880	NA	NA
HORVU.MOREX.r3.3HG0324810	NA	NA
HORVU.MOREX.r3.5HG0511430	NA	NA
HORVU.MOREX.r3.1HG0042110	NA	NA
HORVU.MOREX.r3.5HG0491020	NA	NA
HORVU.MOREX.r3.3HG0225310	NA	NA
HORVU.MOREX.r3.1HG0005070	NA	NA
HORVU.MOREX.r3.2HG0214020	NA	NA
HORVU.MOREX.r3.6HG0604270	NA	NA
HORVU.MOREX.r3.1HG0087020	NA	NA
HORVU.MOREX.r3.2HG0177940	NA	NA
HORVU.MOREX.r3.1HG0034120	NA	NA
HORVU.MOREX.r3.2HG0205290	NA	NA
HORVU.MOREX.r3.1HG0000490	NA	NA
HORVU.MOREX.r3.7HG0662480	NA	NA
HORVU.MOREX.r3.5HG0465830	NA	NA
HORVU.MOREX.r3.6HG0596150	NA	NA
HORVU.MOREX.r3.2HG0109090	NA	NA
HORVU.MOREX.r3.6HG0558250	NA	NA
HORVU.MOREX.r3.4HG0344020	NA	NA
HORVU.MOREX.r3.1HG0011360	NA	NA
HORVU.MOREX.r3.3HG0282760	NA	NA
HORVU.MOREX.r3.4HG0374570	NA	NA
HORVU.MOREX.r3.3HG0243850	NA	NA
HORVU.MOREX.r3.2HG0167390	NA	NA
HORVU.MOREX.r3.7HG0641620	NA	NA
HORVU.MOREX.r3.7HG0746230	NA	NA
HORVU.MOREX.r3.4HG0335090	NA	NA
HORVU.MOREX.r3.6HG0616430	NA	NA
HORVU.MOREX.r3.2HG0156270	NA	NA
HORVU.MOREX.r3.7HG0732830	NA	NA
HORVU.MOREX.r3.6HG0631360	NA	NA
HORVU.MOREX.r3.6HG0627060	NA	NA
HORVU.MOREX.r3.1HG0055630	NA	NA
HORVU.MOREX.r3.1HG0084790	NA	NA
HORVU.MOREX.r3.4HG0375760	NA	NA
HORVU.MOREX.r3.4HG0336510	NA	NA
HORVU.MOREX.r3.4HG0341780	NA	NA
HORVU.MOREX.r3.7HG0697740	NA	NA
HORVU.MOREX.r3.6HG0624670	NA	NA
HORVU.MOREX.r3.4HG0340410	NA	NA
HORVU.MOREX.r3.7HG0666680	NA	NA
HORVU.MOREX.r3.5HG0494660	NA	NA
HORVU.MOREX.r3.6HG0622370	NA	NA
HORVU.MOREX.r3.3HG0306670	NA	NA
HORVU.MOREX.r3.3HG0250950	NA	NA
HORVU.MOREX.r3.2HG0199400	NA	NA
HORVU.MOREX.r3.3HG0218620	NA	NA
HORVU.MOREX.r3.2HG0158210	NA	NA
HORVU.MOREX.r3.4HG0331290	NA	NA
HORVU.MOREX.r3.2HG0142570	NA	NA
HORVU.MOREX.r3.3HG0280920	NA	NA
HORVU.MOREX.r3.3HG0314510	NA	NA
HORVU.MOREX.r3.6HG0622960	NA	NA
HORVU.MOREX.r3.3HG0228590	NA	NA
HORVU.MOREX.r3.3HG0223820	NA	NA
HORVU.MOREX.r3.5HG0536980	NA	NA
HORVU.MOREX.r3.5HG0495320	NA	NA
HORVU.MOREX.r3.5HG0526750	NA	NA
HORVU.MOREX.r3.2HG0122420	NA	NA
HORVU.MOREX.r3.6HG0556550	NA	NA
HORVU.MOREX.r3.3HG0319140	NA	NA
HORVU.MOREX.r3.5HG0480940	NA	NA
HORVU.MOREX.r3.2HG0164750	NA	NA
HORVU.MOREX.r3.6HG0559870	NA	NA
HORVU.MOREX.r3.3HG0275440	NA	NA
HORVU.MOREX.r3.7HG0687960	NA	NA
HORVU.MOREX.r3.4HG0345420	NA	NA
HORVU.MOREX.r3.7HG0737850	NA	NA
HORVU.MOREX.r3.7HG0667910	NA	NA
HORVU.MOREX.r3.3HG0230890	NA	NA
HORVU.MOREX.r3.1HG0047260	NA	NA
HORVU.MOREX.r3.6HG0586930	NA	NA
HORVU.MOREX.r3.3HG0323770	NA	NA
HORVU.MOREX.r3.4HG0392340	NA	NA
HORVU.MOREX.r3.5HG0454720	NA	NA
HORVU.MOREX.r3.6HG0601090	NA	NA
HORVU.MOREX.r3.1HG0010090	NA	NA
HORVU.MOREX.r3.4HG0331810	NA	NA
HORVU.MOREX.r3.7HG0708890	NA	NA
HORVU.MOREX.r3.7HG0640370	NA	NA
HORVU.MOREX.r3.6HG0579380	NA	NA
HORVU.MOREX.r3.1HG0080860	NA	NA
HORVU.MOREX.r3.7HG0738690	NA	NA
HORVU.MOREX.r3.1HG0081000	NA	NA
HORVU.MOREX.r3.7HG0684860	NA	NA
HORVU.MOREX.r3.4HG0400990	NA	NA
HORVU.MOREX.r3.5HG0523750	NA	NA
HORVU.MOREX.r3.2HG0134410	NA	NA
HORVU.MOREX.r3.7HG0685960	NA	NA
HORVU.MOREX.r3.3HG0310750	NA	NA
HORVU.MOREX.r3.2HG0175010	NA	NA
HORVU.MOREX.r3.5HG0448210	NA	NA
HORVU.MOREX.r3.2HG0095650	NA	NA
HORVU.MOREX.r3.4HG0409690	NA	NA
HORVU.MOREX.r3.7HG0678200	NA	NA
HORVU.MOREX.r3.7HG0719810	NA	NA
HORVU.MOREX.r3.4HG0346790	NA	NA
HORVU.MOREX.r3.6HG0611170	NA	NA
HORVU.MOREX.r3.6HG0627970	NA	NA
HORVU.MOREX.r3.5HG0423110	NA	NA
HORVU.MOREX.r3.5HG0471050	NA	NA
HORVU.MOREX.r3.1HG0074210	NA	NA
HORVU.MOREX.r3.3HG0234210	NA	NA
HORVU.MOREX.r3.3HG0229690	NA	NA
HORVU.MOREX.r3.2HG0213430	NA	NA
HORVU.MOREX.r3.5HG0458310	NA	NA
HORVU.MOREX.r3.1HG0087840	NA	NA
HORVU.MOREX.r3.5HG0497580	CBF12C	NA
HORVU.MOREX.r3.2HG0132330	NA	NA
HORVU.MOREX.r3.6HG0632110	NA	NA
HORVU.MOREX.r3.2HG0187690	NA	NA
HORVU.MOREX.r3.6HG0571380	NA	NA
HORVU.MOREX.r3.4HG0417720	NA	NA
HORVU.MOREX.r3.6HG0548780	NA	NA
HORVU.MOREX.r3.6HG0630110	NA	NA
HORVU.MOREX.r3.6HG0549550	NA	NA
HORVU.MOREX.r3.4HG0404840	NA	NA
HORVU.MOREX.r3.7HG0635490	NA	NA
HORVU.MOREX.r3.4HG0333610	NA	NA
HORVU.MOREX.r3.3HG0320170	NA	NA
HORVU.MOREX.r3.7HG0720750	NA	NA
HORVU.MOREX.r3.6HG0547770	NA	NA
HORVU.MOREX.r3.7HG0674840	NA	NA
HORVU.MOREX.r3.2HG0180340	NA	NA
HORVU.MOREX.r3.4HG0347820	NA	NA
HORVU.MOREX.r3.1HG0000210	NA	NA
HORVU.MOREX.r3.4HG0338070	NA	NA
HORVU.MOREX.r3.1HG0073340	NA	NA
HORVU.MOREX.r3.3HG0233870	NA	NA
HORVU.MOREX.r3.2HG0167670	NA	NA
HORVU.MOREX.r3.1HG0078180	NA	NA
HORVU.MOREX.r3.7HG0725680	NA	NA
HORVU.MOREX.r3.5HG0530900	NA	NA
HORVU.MOREX.r3.7HG0725380	NA	NA
HORVU.MOREX.r3.2HG0179430	NA	NA
HORVU.MOREX.r3.5HG0500790	NA	NA
HORVU.MOREX.r3.6HG0622340	NA	NA
HORVU.MOREX.r3.5HG0514020	NA	NA
HORVU.MOREX.r3.3HG0303810	NA	NA
HORVU.MOREX.r3.7HG0748880	NA	NA
HORVU.MOREX.r3.5HG0505330	NA	NA
HORVU.MOREX.r3.5HG0508060	NA	NA
HORVU.MOREX.r3.7HG0696530	NA	NA
HORVU.MOREX.r3.1HG0064040	NA	NA
HORVU.MOREX.r3.3HG0227230	NA	NA
HORVU.MOREX.r3.UnG0791940	atpA	ATP synthase CF1 alpha subunit [Source:NCBI gene (formerly Entrezgene);Acc:4525127]
HORVU.MOREX.r3.1HG0030290	NA	NA
HORVU.MOREX.r3.3HG0274930	NA	NA
HORVU.MOREX.r3.7HG0663550	NA	NA
HORVU.MOREX.r3.4HG0399480	NA	NA
HORVU.MOREX.r3.3HG0319330	NA	NA
HORVU.MOREX.r3.2HG0113130	NA	NA
HORVU.MOREX.r3.7HG0742570	NA	NA
HORVU.MOREX.r3.3HG0285530	NA	NA
HORVU.MOREX.r3.7HG0693880	NA	NA
HORVU.MOREX.r3.3HG0227330	NA	NA
HORVU.MOREX.r3.1HG0009730	NA	NA
HORVU.MOREX.r3.1HG0021880	NA	NA
HORVU.MOREX.r3.UnG0782330	NA	NA
HORVU.MOREX.r3.UnG0811110	matK	maturase K [Source:NCBI gene (formerly Entrezgene);Acc:4525145]
HORVU.MOREX.r3.2HG0190400	NA	NA
HORVU.MOREX.r3.5HG0499860	NA	NA
HORVU.MOREX.r3.5HG0523330	NA	NA
HORVU.MOREX.r3.1HG0035140	NA	NA
HORVU.MOREX.r3.6HG0571260	NA	NA
HORVU.MOREX.r3.3HG0225640	NA	NA
HORVU.MOREX.r3.1HG0074710	NA	NA
HORVU.MOREX.r3.7HG0639890	NA	NA
HORVU.MOREX.r3.4HG0395350	NA	NA
HORVU.MOREX.r3.2HG0185820	NA	NA
HORVU.MOREX.r3.1HG0060150	NA	NA
HORVU.MOREX.r3.1HG0089770	NA	NA
HORVU.MOREX.r3.4HG0414010	NA	NA
HORVU.MOREX.r3.4HG0411730	NA	NA
HORVU.MOREX.r3.4HG0334970	NA	NA
HORVU.MOREX.r3.5HG0497330	NA	NA
HORVU.MOREX.r3.2HG0101350	NA	NA
HORVU.MOREX.r3.4HG0339900	NA	NA
HORVU.MOREX.r3.1HG0093260	NA	NA
HORVU.MOREX.r3.3HG0244690	NA	NA
HORVU.MOREX.r3.2HG0163240	NA	NA
HORVU.MOREX.r3.2HG0098330	NA	NA
HORVU.MOREX.r3.7HG0714160	NA	NA
HORVU.MOREX.r3.6HG0604330	NA	NA
HORVU.MOREX.r3.1HG0077130	NA	NA
HORVU.MOREX.r3.3HG0232770	NA	NA
HORVU.MOREX.r3.7HG0700400	NA	NA
HORVU.MOREX.r3.UnG0766030	NA	NA
HORVU.MOREX.r3.3HG0324410	NA	NA
HORVU.MOREX.r3.6HG0592000	NA	NA
HORVU.MOREX.r3.2HG0202110	NA	NA
HORVU.MOREX.r3.2HG0152520	NA	NA
HORVU.MOREX.r3.1HG0048910	NA	NA
HORVU.MOREX.r3.7HG0740890	NA	NA
HORVU.MOREX.r3.7HG0681040	NA	NA
HORVU.MOREX.r3.4HG0378480	NA	NA
HORVU.MOREX.r3.5HG0459580	NA	NA
HORVU.MOREX.r3.5HG0459450	NA	NA
HORVU.MOREX.r3.5HG0503700	NA	NA
HORVU.MOREX.r3.1HG0006340	NA	NA
HORVU.MOREX.r3.2HG0207920	NA	NA
HORVU.MOREX.r3.6HG0558840	NA	NA
HORVU.MOREX.r3.4HG0414310	NA	NA
HORVU.MOREX.r3.3HG0279820	NA	NA
HORVU.MOREX.r3.7HG0663750	NA	NA
HORVU.MOREX.r3.4HG0415470	NA	NA
HORVU.MOREX.r3.7HG0747850	NA	NA
HORVU.MOREX.r3.7HG0665380	NA	NA
HORVU.MOREX.r3.7HG0674520	NA	NA
HORVU.MOREX.r3.7HG0667000	NA	NA
HORVU.MOREX.r3.3HG0322070	NA	NA
HORVU.MOREX.r3.3HG0294650	NA	NA
HORVU.MOREX.r3.7HG0737450	NA	NA
HORVU.MOREX.r3.4HG0359690	NA	NA
HORVU.MOREX.r3.6HG0541150	NA	NA
HORVU.MOREX.r3.3HG0260560	NA	NA
HORVU.MOREX.r3.4HG0404940	NA	NA
HORVU.MOREX.r3.1HG0076760	NA	NA
HORVU.MOREX.r3.4HG0417660	NA	NA
HORVU.MOREX.r3.6HG0608130	NA	NA
HORVU.MOREX.r3.2HG0103700	NA	NA
HORVU.MOREX.r3.1HG0090130	NA	NA
HORVU.MOREX.r3.UnG0772310	NA	NA
HORVU.MOREX.r3.1HG0062890	NA	NA
HORVU.MOREX.r3.5HG0492770	NA	NA
HORVU.MOREX.r3.1HG0057440	NA	NA
HORVU.MOREX.r3.4HG0343740	NA	NA
HORVU.MOREX.r3.1HG0089800	NA	NA
HORVU.MOREX.r3.5HG0490020	NA	NA
HORVU.MOREX.r3.6HG0542090	NA	NA
HORVU.MOREX.r3.4HG0407380	NA	NA
HORVU.MOREX.r3.7HG0649480	NA	NA
HORVU.MOREX.r3.1HG0002100	NA	NA
HORVU.MOREX.r3.5HG0519660	NA	NA
HORVU.MOREX.r3.3HG0256290	NA	NA
HORVU.MOREX.r3.3HG0323410	NA	NA
HORVU.MOREX.r3.4HG0367770	NA	NA
HORVU.MOREX.r3.2HG0199880	NA	NA
HORVU.MOREX.r3.6HG0606060	NA	NA
HORVU.MOREX.r3.1HG0006080	NA	NA
HORVU.MOREX.r3.2HG0209290	NA	NA
HORVU.MOREX.r3.5HG0505040	NA	NA
HORVU.MOREX.r3.3HG0323660	NA	NA
HORVU.MOREX.r3.6HG0601660	NA	NA
HORVU.MOREX.r3.7HG0752290	NA	NA
HORVU.MOREX.r3.4HG0396760	NA	NA
HORVU.MOREX.r3.1HG0065370	NA	NA
HORVU.MOREX.r3.4HG0412640	NA	NA
HORVU.MOREX.r3.7HG0747800	NA	NA
HORVU.MOREX.r3.3HG0318330	NA	NA
HORVU.MOREX.r3.6HG0547930	NA	NA
HORVU.MOREX.r3.7HG0663410	NA	NA
HORVU.MOREX.r3.3HG0292680	NA	NA
HORVU.MOREX.r3.3HG0294840	NA	NA
HORVU.MOREX.r3.5HG0442130	NA	NA
HORVU.MOREX.r3.2HG0126880	NA	NA
HORVU.MOREX.r3.1HG0087380	NA	NA
HORVU.MOREX.r3.2HG0126910	NA	NA
HORVU.MOREX.r3.2HG0103460	NA	NA
HORVU.MOREX.r3.2HG0166300	NA	NA
HORVU.MOREX.r3.2HG0209020	NA	NA
HORVU.MOREX.r3.3HG0259990	NA	NA
HORVU.MOREX.r3.UnG0753120	NA	NA
HORVU.MOREX.r3.1HG0084340	NA	NA
HORVU.MOREX.r3.5HG0498360	NA	NA
HORVU.MOREX.r3.1HG0015240	NA	NA
HORVU.MOREX.r3.6HG0565940	NA	NA
HORVU.MOREX.r3.3HG0310150	NA	NA
HORVU.MOREX.r3.1HG0016820	NA	NA
HORVU.MOREX.r3.7HG0747150	NA	NA
HORVU.MOREX.r3.5HG0496140	NA	NA
HORVU.MOREX.r3.7HG0640570	NA	NA
HORVU.MOREX.r3.2HG0102080	NA	NA
HORVU.MOREX.r3.6HG0625100	NA	NA
HORVU.MOREX.r3.7HG0749290	NA	NA
HORVU.MOREX.r3.3HG0330630	NA	NA
HORVU.MOREX.r3.4HG0414810	NA	NA
HORVU.MOREX.r3.4HG0398050	NA	NA
HORVU.MOREX.r3.1HG0049130	NA	NA
HORVU.MOREX.r3.2HG0188640	NA	NA
HORVU.MOREX.r3.4HG0408500	NA	NA
HORVU.MOREX.r3.4HG0336420	NA	NA
HORVU.MOREX.r3.4HG0409120	NA	NA
HORVU.MOREX.r3.2HG0123630	NA	NA
HORVU.MOREX.r3.2HG0176420	NA	NA
HORVU.MOREX.r3.UnG0769710	NA	NA
HORVU.MOREX.r3.2HG0139050	NA	NA
HORVU.MOREX.r3.2HG0184180	NA	NA
HORVU.MOREX.r3.5HG0536490	NA	NA
HORVU.MOREX.r3.2HG0168690	NA	NA
HORVU.MOREX.r3.3HG0277910	NA	NA
HORVU.MOREX.r3.6HG0572950	NA	NA
HORVU.MOREX.r3.7HG0685490	NA	NA
HORVU.MOREX.r3.5HG0513440	NA	NA
HORVU.MOREX.r3.2HG0119720	NA	NA
HORVU.MOREX.r3.2HG0188770	NA	NA
HORVU.MOREX.r3.5HG0445200	NA	NA
HORVU.MOREX.r3.3HG0219210	NA	NA
HORVU.MOREX.r3.2HG0191640	NA	NA
HORVU.MOREX.r3.2HG0107330	NA	NA
HORVU.MOREX.r3.7HG0640140	NA	NA
HORVU.MOREX.r3.6HG0547550	NA	NA
HORVU.MOREX.r3.1HG0055690	NA	NA
HORVU.MOREX.r3.5HG0476200	NA	NA
HORVU.MOREX.r3.2HG0103200	NA	NA
HORVU.MOREX.r3.7HG0716180	NA	NA
HORVU.MOREX.r3.7HG0676730	NA	NA
HORVU.MOREX.r3.3HG0293540	NA	NA
HORVU.MOREX.r3.6HG0551500	NA	NA
HORVU.MOREX.r3.2HG0192390	NA	NA
HORVU.MOREX.r3.2HG0200760	NA	NA
HORVU.MOREX.r3.1HG0073790	NA	NA
HORVU.MOREX.r3.2HG0136190	NA	NA
HORVU.MOREX.r3.6HG0548580	NA	NA
HORVU.MOREX.r3.1HG0092830	NA	NA
HORVU.MOREX.r3.4HG0390910	NA	NA
HORVU.MOREX.r3.7HG0661420	NA	NA
HORVU.MOREX.r3.2HG0179870	NA	NA
HORVU.MOREX.r3.2HG0166850	NA	NA
HORVU.MOREX.r3.7HG0695840	NA	NA
HORVU.MOREX.r3.5HG0530660	NA	NA
HORVU.MOREX.r3.5HG0460720	NA	NA
HORVU.MOREX.r3.6HG0624160	NA	NA
HORVU.MOREX.r3.3HG0309000	NA	NA
HORVU.MOREX.r3.6HG0599460	NA	NA
HORVU.MOREX.r3.2HG0151490	NA	NA
HORVU.MOREX.r3.7HG0752590	NA	NA
HORVU.MOREX.r3.7HG0710150	NA	NA
HORVU.MOREX.r3.5HG0487270	NA	NA
HORVU.MOREX.r3.7HG0736170	NA	NA
HORVU.MOREX.r3.7HG0732140	NA	NA
HORVU.MOREX.r3.6HG0570560	NA	NA
HORVU.MOREX.r3.UnG0809150	infA	translation initiation factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:4525109]
HORVU.MOREX.r3.2HG0199040	NA	NA
HORVU.MOREX.r3.UnG0782430	NA	NA
HORVU.MOREX.r3.6HG0551380	NA	NA
HORVU.MOREX.r3.4HG0398160	NA	NA
HORVU.MOREX.r3.5HG0500840	NA	NA
HORVU.MOREX.r3.3HG0224590	NA	NA
HORVU.MOREX.r3.5HG0516260	NA	NA
HORVU.MOREX.r3.5HG0455720	NA	NA
HORVU.MOREX.r3.3HG0289910	NA	NA
HORVU.MOREX.r3.6HG0630040	NA	NA
HORVU.MOREX.r3.2HG0182420	NA	NA
HORVU.MOREX.r3.2HG0140950	NA	NA
HORVU.MOREX.r3.2HG0153630	NA	NA
HORVU.MOREX.r3.3HG0325350	NA	NA
HORVU.MOREX.r3.4HG0336340	NA	NA
HORVU.MOREX.r3.2HG0100760	NA	NA
HORVU.MOREX.r3.3HG0257100	NA	NA
HORVU.MOREX.r3.3HG0281520	NA	NA
HORVU.MOREX.r3.4HG0341900	NA	NA
HORVU.MOREX.r3.4HG0397360	NA	NA
HORVU.MOREX.r3.3HG0279760	NA	NA
HORVU.MOREX.r3.4HG0394940	NA	NA
HORVU.MOREX.r3.5HG0522230	NA	NA
HORVU.MOREX.r3.4HG0365010	NA	NA
HORVU.MOREX.r3.2HG0112440	NA	NA
HORVU.MOREX.r3.7HG0653740	putative acyl-CoA synthetase	NA
HORVU.MOREX.r3.4HG0370270	NA	NA
HORVU.MOREX.r3.3HG0308900	NA	NA
HORVU.MOREX.r3.3HG0288360	NA	NA
HORVU.MOREX.r3.6HG0539200	NA	NA
HORVU.MOREX.r3.6HG0542980	NA	NA
HORVU.MOREX.r3.6HG0592920	NA	NA
HORVU.MOREX.r3.3HG0220240	NA	NA
HORVU.MOREX.r3.7HG0647190	NA	NA
HORVU.MOREX.r3.6HG0603290	NA	NA
HORVU.MOREX.r3.2HG0199920	NA	NA
HORVU.MOREX.r3.2HG0189980	NA	NA
HORVU.MOREX.r3.3HG0272160	NA	NA
HORVU.MOREX.r3.4HG0349120	NA	NA
HORVU.MOREX.r3.6HG0597180	NA	NA
HORVU.MOREX.r3.3HG0251900	WRKY6	NA
HORVU.MOREX.r3.3HG0235140	NA	NA
HORVU.MOREX.r3.2HG0102630	NA	NA
HORVU.MOREX.r3.3HG0325060	NA	NA
HORVU.MOREX.r3.UnG0762070	ndhF	NADH dehydrogenase subunit 5 [Source:NCBI gene (formerly Entrezgene);Acc:4525163]
HORVU.MOREX.r3.2HG0164410	NA	NA
HORVU.MOREX.r3.3HG0306880	NA	NA
HORVU.MOREX.r3.1HG0033470	NA	NA
HORVU.MOREX.r3.2HG0159620	NA	NA
HORVU.MOREX.r3.7HG0710320	NA	NA
HORVU.MOREX.r3.7HG0714720	NA	NA
HORVU.MOREX.r3.1HG0029430	NA	NA
HORVU.MOREX.r3.4HG0398660	NA	NA
HORVU.MOREX.r3.1HG0051920	NA	NA
HORVU.MOREX.r3.5HG0425810	NA	NA
HORVU.MOREX.r3.7HG0654490	NA	NA
HORVU.MOREX.r3.6HG0625140	NA	NA
HORVU.MOREX.r3.6HG0574230	NA	NA
HORVU.MOREX.r3.1HG0083960	NA	NA
HORVU.MOREX.r3.7HG0738500	NA	NA
HORVU.MOREX.r3.5HG0502390	NA	NA
HORVU.MOREX.r3.5HG0491250	NA	NA
HORVU.MOREX.r3.UnG0791800	matK	maturase K [Source:NCBI gene (formerly Entrezgene);Acc:4525145]
HORVU.MOREX.r3.7HG0634930	NA	NA
HORVU.MOREX.r3.5HG0513580	NA	NA
HORVU.MOREX.r3.7HG0681870	NA	NA
HORVU.MOREX.r3.3HG0268430	NA	NA
HORVU.MOREX.r3.2HG0104140	NA	NA
HORVU.MOREX.r3.3HG0298810	NA	NA
HORVU.MOREX.r3.7HG0680970	NA	NA
HORVU.MOREX.r3.3HG0220330	NA	NA
HORVU.MOREX.r3.7HG0715820	NA	NA
HORVU.MOREX.r3.7HG0687190	NA	NA
HORVU.MOREX.r3.2HG0152400	NA	NA
HORVU.MOREX.r3.4HG0368860	NA	NA
HORVU.MOREX.r3.3HG0290890	NA	NA
HORVU.MOREX.r3.4HG0383900	NA	NA
HORVU.MOREX.r3.5HG0530770	NA	NA
HORVU.MOREX.r3.5HG0455150	NA	NA
HORVU.MOREX.r3.2HG0188310	NA	NA
HORVU.MOREX.r3.7HG0742090	NA	NA
HORVU.MOREX.r3.5HG0420380	NA	NA
HORVU.MOREX.r3.UnG0779530	NA	NA
HORVU.MOREX.r3.3HG0261330	NA	NA
HORVU.MOREX.r3.2HG0134870	NA	NA
HORVU.MOREX.r3.4HG0400780	NA	NA
HORVU.MOREX.r3.5HG0531920	NA	NA
HORVU.MOREX.r3.5HG0461840	NA	NA
HORVU.MOREX.r3.4HG0333190	NA	NA
HORVU.MOREX.r3.3HG0303290	NA	NA
HORVU.MOREX.r3.3HG0289620	NA	NA
HORVU.MOREX.r3.3HG0236430	NA	NA
HORVU.MOREX.r3.1HG0041780	NA	NA
HORVU.MOREX.r3.7HG0654620	NA	NA
HORVU.MOREX.r3.3HG0284020	NA	NA
HORVU.MOREX.r3.5HG0534490	NA	NA
HORVU.MOREX.r3.7HG0664150	NA	NA
HORVU.MOREX.r3.2HG0203750	NA	NA
HORVU.MOREX.r3.5HG0493440	NA	NA
HORVU.MOREX.r3.3HG0325900	NA	NA
HORVU.MOREX.r3.1HG0078350	NA	NA
HORVU.MOREX.r3.7HG0634800	NA	NA
HORVU.MOREX.r3.6HG0570670	NA	NA
HORVU.MOREX.r3.6HG0607230	NA	NA
HORVU.MOREX.r3.3HG0228830	NA	NA
HORVU.MOREX.r3.1HG0001350	NA	NA
HORVU.MOREX.r3.2HG0110710	NA	NA
HORVU.MOREX.r3.2HG0194600	NA	NA
HORVU.MOREX.r3.7HG0648730	NA	NA
HORVU.MOREX.r3.UnG0805480	NA	NA
